Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165548,247803383,G,15.204,-2.68218,-14.9584,0.448936,15.197,0.0295368,-1.74822,1,T,15.0945,-2.60442,-14.8436,-0.847056,15.0704,-0.0561772,-1.74449,1,1.31586
165548,247832110,G,21.5718,-13.8016,8.35342,14.3202,16.1327,0.799662,2.59732,-1,G,41.2417,26.7184,13.8144,28.2163,30.0784,0.836914,0.477186,-1,38.4438
165548,249665979,G,23.5902,-3.10693,16.9666,16.0924,17.2487,0.833169,1.75191,1,T,23.268,-3.28005,16.6773,15.8903,16.9968,0.834584,1.765,1,0.308937
165548,252326911,G,43.2302,-18.4532,-4.73781,-38.8056,18.7448,-1.45992,-2.89041,-1,G,13.77,12.6981,2.80275,-4.52836,16.2288,-0.341331,0.220023,-1,36.5285
165548,253289197,G,17.9862,-0.410664,-15.4557,-9.18946,15.4612,-0.563981,-1.59736,1,G,16.2697,-9.65046,12.7268,3.09643,15.9719,0.192673,2.21957,1,32.0573
165548,774163136,G,37.0949,-31.1425,1.56279,-20.0928,31.1817,-0.606506,3.09145,1,G,17.855,9.82754,-11.9474,-8.91446,15.47,-0.548346,-0.882446,1,40.1982
165548,773413851,G,16.6343,14.3928,-7.49043,3.66445,16.2253,0.22397,-0.479856,1,T,65.724,-23.3121,0.707782,61.4466,23.3229,1.69609,3.11124,1,49.1721
165548,774343087,G,20.8191,8.09404,16.1744,10.3101,18.0866,0.542965,1.10681,1,T,23.4015,9.28148,18.5509,10.8323,20.7432,0.500988,1.10689,1,0.840222
165548,776076526,G,31.7082,1.98497,-24.1194,20.4868,23.9266,0.768584,-1.48856,1,G,43.232,20.6887,37.0612,8.21201,42.4447,0.192288,1.06166,1,64.1157
165548,776317664,G,27.1812,-21.197,-11.6218,-12.4268,24.174,-0.493751,-2.64008,-1,T,19.3463,-15.7581,-8.06726,-7.80183,17.7031,-0.427559,-2.66844,-1,1.50528
166895,168192318,G,57.0674,11.9365,46.8153,30.373,47.1224,0.593225,1.32124,1,T,31.9783,6.45908,26.2347,17.1062,27.0181,0.597032,1.32939,1,0.394936
166895,169563128,G,35.8749,33.8912,-11.7411,-0.730797,35.8673,-0.0203736,-0.333495,1,G,58.3257,-39.2935,-14.8296,40.472,41.9988,0.855432,-2.78071,1,80.989
166895,171641825,G,18.2709,14.5348,-10.2797,4.10903,17.8026,0.228809,-0.615572,-1,T,18.6839,14.8284,-10.4646,4.4372,18.1491,0.242114,-0.614552,-1,0.319682
166895,173486720,G,23.9177,-17.7194,-10.1336,12.465,20.4124,0.577943,-2.6221,-1,G,47.9133,28.7416,16.8849,34.4165,33.3344,0.904142,0.531156,-1,52.8654
166895,174995877,G,41.19,-11.532,11.1086,-37.9502,16.0121,-1.59788,2.3749,-1,T,17.6512,8.17716,-14.9317,4.66181,17.0241,0.270524,-1.06977,-1,48.2524
166895,176441796,G,23.8564,17.1387,6.28402,15.3588,18.2544,0.76465,0.351437,1,T,39.0376,28.3455,12.1001,23.9592,30.8201,0.714915,0.403461,1,1.72095
166895,176006670,G,21.7553,-18.3348,11.6185,-1.45804,21.7061,-0.0671213,2.57677,1,G,17.1001,5.50264,-16.1491,1.15309,45.9247,0.0646889,-1.24977,1,36.393
166895,422237707,G,35.7406,14.1306,32.4692,-4.84281,35.4108,-0.136338,1.16032,1,G,35.8609,-7.31452,-25.4106,24.2238,24.8057,0.820322,-1.85064,1,68.2266
166895,421821871,G,49.5199,26.347,12.0299,40.1662,28.9635,1.13028,0.428325,-1,G,17.6825,-15.2699,-6.88616,-5.66313,16.7508,-0.33195,-2.71794,-1,56.3608
166895,423274450,G,17.5393,-16.5567,-0.193692,5.7841,16.5578,0.342586,-3.12989,-1,T,17.5162,-16.4464,-0.145009,6.02497,16.447,0.358592,-3.13278,-1,0.341583
166895,423472534,G,24.7399,14.1074,-18.1741,9.09585,23.0069,0.385718,-0.910715,1,G,18.6012,-7.58505,16.5943,3.61804,18.2456,0.197019,1.99953,1,40.8873
166895,424211568,G,23.8649,-9.30273,12.0172,-18.4003,15.1972,-1.02285,2.22955,1,G,28.8732,21.8549,-14.7698,11.7417,26.3777,0.431611,-0.594309,1,50.7133
166895,424829046,G,44.0901,-2.69775,17.0587,40.5666,17.2707,1.58959,1.72764,1,G,32.2074,2.55272,-26.1478,18.6302,26.2721,0.660126,-1.47348,1,47.2697
166895,424653564,G,35.72,-14.5465,-16.8337,-27.9452,22.248,-1.05138,-2.28344,1,G,19.6289,10.9572,12.056,10.9488,16.2913,0.62963,0.833111,1,52.3347
166895,425150172,G,19.6844,-14.1286,10.376,8.95485,17.5293,0.490896,2.50815,-1,G,21.1953,-13.6874,-7.06369,14.5598,15.4026,0.842146,-2.66517,-1,18.2623
166895,425249594,G,43.0926,-29.8709,-27.3151,-14.7842,40.477,-0.357581,-2.40086,-1,G,22.419,8.78936,12.2156,16.617,15.0491,0.953163,0.947091,-1,60.133
166895,425234149,G,22.35,-6.47123,-17.2048,-12.7134,18.3816,-0.645802,-1.93056,1,G,37.1474,-1.53876,31.3046,19.9393,31.3424,0.599596,1.61991,1,56.7871
166895,426905848,G,17.5478,-12.7263,-8.21177,-8.86134,15.1457,-0.555984,-2.56856,1,G,29.8584,-8.87354,27.9212,5.76006,29.2974,0.195362,1.87851,1,37.1849
166895,426307995,G,22.0178,2.68851,-16.8605,13.9021,17.0735,0.743759,-1.41267,1,G,19.7249,-6.02771,18.4456,3.53339,19.4055,0.18109,1.88664,1,37.7464
166895,426313577,G,128.121,-2.2148,28.3532,-124.924,28.4396,-2.18578,1.64875,-1,G,18.2975,13.6832,-7.98403,9.155,15.8422,0.549771,-0.528193,-1,86.5409
166895,429884280,G,49.8619,20.3815,5.66029,45.1526,21.1529,1.50225,0.270891,-1,T,51.4974,20.7739,5.8002,46.763,21.5684,1.51639,0.272273,-1,0.369772
166895,431161098,G,47.3718,10.2462,22.7226,-40.2837,24.9259,-1.2575,1.14717,-1,G,20.5729,-5.03498,-19.499,-4.20375,20.1386,-0.207255,-1.82349,-1,50.9883
166895,432990994,G,22.1227,14.5347,9.89937,13.4219,17.5857,0.703699,0.597918,-1,T,26.538,18.4075,12.6949,14.2919,22.3606,0.602111,0.603752,-1,2.02977
166895,432685608,G,52.4821,15.1796,-19.4492,46.3214,24.6716,1.38748,-0.908076,-1,G,26.0334,21.2201,9.44384,11.7579,23.2267,0.48677,0.418723,-1,36.9654
166895,433439195,G,61.8455,-14.8634,8.35354,-59.4487,17.05,-1.96207,2.62957,-1,G,26.2751,24.2694,-7.31542,-6.91714,23.5415,-0.26953,-0.293577,-1,57.1949
166895,435012016,G,25.6483,19.4361,-13.3637,-10.0735,23.587,-0.415059,-0.602336,1,T,16.0508,12.4367,-8.9536,-4.77284,15.3244,-0.306626,-0.623981,1,2.11438
166895,435572595,G,54.2838,5.64371,-23.165,48.7673,16.8912,1.44364,-1.3432,-1,G,22.339,0.268396,21.0926,-7.35197,19.8723,-0.341663,1.55736,-1,64.1605
166895,435399366,G,47.8728,21.7421,-2.46538,-42.5794,21.8814,-1.41918,-0.11291,1,G,18.3614,-13.9075,7.4196,9.41604,15.7629,0.566555,2.65151,1,56.5796
172952,560517195,G,44.2563,-4.64685,15.0403,41.3619,15.7418,1.69358,1.87045,1,G,19.1959,4.56242,16.8246,-8.03673,17.4322,-0.446084,1.30599,1,43.5917
172952,560086634,G,34.3457,-12.5122,8.38822,30.8659,15.0638,1.46534,2.55101,-1,G,29.5002,17.7251,-23.3934,-2.96955,29.3502,-0.101005,-0.922387,-1,55.1885
172952,560199288,G,27.3567,-12.5477,-16.5041,-17.848,20.7323,-0.779502,-2.22084,-1,G,24.2756,-16.7953,17.4013,-2.09911,24.1845,-0.0866872,2.33847,-1,37.4993
172952,561499394,G,31.8975,17.3425,8.25285,-25.467,19.206,-1.0942,0.444163,1,G,42.2696,-15.6885,-5.68453,38.8364,16.6866,1.58115,-2.79397,1,72.8882
172952,562122261,G,19.0586,4.81965,-18.4033,-1.14454,19.024,-0.060127,-1.31466,-1,G,23.6982,9.07035,18.1669,-12.2182,20.3054,-0.570303,1.10773,-1,38.1654
172952,561179041,G,44.6677,-15.57,6.38774,41.3758,16.8294,1.63172,2.75227,1,G,16.6598,16.129,-0.611046,4.12535,15.9457,0.252816,-0.0377129,1,40.7065
172952,564251160,G,49.5281,-11.8901,-10.1023,-47.0062,15.6023,-1.82248,-2.43731,-1,G,18.5334,14.1083,8.32714,8.66542,16.3825,0.506949,0.533204,-1,56.1629
172952,569930518,G,61.2245,14.851,3.12123,59.3139,15.1755,2.07229,0.207154,-1,G,31.4796,-21.525,1.88384,22.8928,21.6072,0.922825,3.0543,-1,42.03
172952,570295058,G,46.3806,1.31868,21.2293,-41.2156,21.2702,-1.41543,1.50876,-1,G,123.807,3.91923,-54.6241,-111.036,54.7645,-1.45588,-1.49917,-1,68.1219
172952,571879132,G,31.4793,18.1169,6.93727,-24.7908,19.3997,-1.0649,0.365693,-1,G,26.5919,-17.8561,-0.891364,19.6845,17.8784,0.951035,-3.09171,-1,57.5288
172952,986956522,G,32.7805,7.6541,13.4902,28.8786,15.5104,1.38011,1.05471,1,G,44.5277,27.2054,-35.208,-1.72161,44.4942,-0.0386832,-0.912922,1,59.6003
172952,987612584,G,17.3367,-4.80919,-15.2175,6.77129,15.9593,0.412487,-1.87689,-1,T,16.5761,-4.66366,-14.7684,5.90763,15.4873,0.372758,-1.87667,-1,0.659434
172952,988985045,G,23.2143,-11.7137,-13.0319,15.2267,17.2322,0.785686,-2.30277,1,G,44.2278,30.4463,-11.4883,29.9522,32.5416,0.823974,-0.360813,1,39.4356
172952,1140009030,G,55.1624,11.2813,-18.4077,-50.7619,21.5896,-1.59051,-1.02097,1,G,23.3052,-15.1629,15.5973,-8.36255,21.7529,-0.375543,2.34207,1,51.3664
172952,1141423569,G,18.3227,-13.549,12.2616,-1.33696,18.2735,-0.0730988,2.40603,1,T,29.1236,14.0842,-21.5278,13.6515,25.7257,0.508463,-0.991452,1,44.8704
172952,1141817115,G,40.2225,19.3001,1.59258,-35.2535,19.3657,-1.36031,0.0823301,-1,G,24.7848,-22.9767,-0.187259,9.29027,22.9775,0.394044,-3.13344,-1,59.4673
172952,1141918099,G,37.2233,-26.3046,-1.06728,26.3152,26.3263,0.881075,-3.10104,-1,G,39.8227,34.9504,-3.8635,-18.6918,35.1633,-0.509271,-0.110095,-1,76.0192
172952,1142075838,G,72.9219,36.3388,45.4109,-43.9879,58.1606,-0.698194,0.89592,1,G,27.6058,-6.09944,-16.9186,20.9435,17.9845,0.993064,-1.91681,1,88.5921
172952,1141748753,G,81.6388,-15.2466,-14.8692,78.812,21.2968,2.01943,-2.36873,-1,G,63.982,8.7186,15.707,61.4082,17.9645,1.94303,1.06406,-1,38.7351
172952,1143866227,G,19.9429,7.55186,-15.1862,-10.4909,16.9603,-0.584674,-1.10932,-1,G,24.0099,16.8969,-9.75574,-13.9923,19.5111,-0.666658,-0.523612,-1,10.6106
172952,1143223249,G,77.3481,19.176,-14.7697,73.4633,24.2046,1.82949,-0.656317,-1,G,32.3676,-21.2662,19.7011,14.3967,28.9894,0.478186,2.39438,-1,65.4941
172952,1144589707,G,46.5007,-44.0597,11.0858,9.90702,45.4329,0.216366,2.8951,-1,T,45,-42.3703,10.2811,11.1379,43.5998,0.252758,2.90355,-1,1.6762
172952,1144971617,G,60.7543,9.30947,35.5366,-48.3896,36.7357,-1.08892,1.31459,-1,G,42.6267,-7.22536,-20.1768,-36.8472,21.4315,-1.31056,-1.91467,-1,56.4096
172952,1144141120,G,21.5515,-19.3795,-2.48334,9.0952,19.538,0.450156,-3.01414,-1,G,37.6272,5.05499,25.6492,-27.0622,26.1426,-0.906028,1.37621,-1,49.3706
166895,55863575,G,20.9165,0.609827,15.7641,-13.7335,15.6431,-0.786831,1.53225,1,G,31.3058,1.38207,24.2259,-19.7797,25.5971,-0.744583,1.51351,1,0.928348
166895,57832444,G,23.5786,-14.4564,-18.2076,-3.92894,23.2487,-0.168201,-2.24185,-1,G,37.0193,19.4731,24.9623,-19.186,31.6594,-0.573973,0.908308,-1,55.3806
166895,58910535,G,34.9235,10.1153,12.9082,-30.8335,16.3994,-1.38872,0.906116,1,G,41.2172,-4.85763,16.2437,-37.5685,16.9545,-1.5362,1.86138,1,15.5277
166895,58642233,G,78.1142,-17.0769,18.1476,-74.0328,24.919,-1.80922,2.32581,1,G,40.9179,5.90822,-39.0808,10.5854,30.0527,0.263871,-1.41849,1,97.8781
166895,64815126,G,88.2681,1.64511,-32.0313,82.2347,32.0735,1.67072,-1.51948,1,G,29.4416,1.91874,19.6334,21.8551,19.7269,0.95564,1.47338,1,53.4274
166895,66904486,G,28.9545,-23.7165,-4.59532,15.9612,24.1575,0.620185,-2.9502,-1,T,56.1623,-46.1344,-9.31883,30.6426,47.0661,0.612108,-2.94228,-1,0.441894
166895,66674319,G,84.5192,-10.1162,-16.2504,-82.323,19.1419,-2.16517,-2.12761,-1,G,56.299,20.6205,24.6792,-46.2093,32.16,-1.15922,0.874757,-1,55.9271
166895,68010456,G,39.4765,-3.07613,-18.9251,34.5074,19.1735,1.35032,-1.73193,1,G,30.4137,-0.338278,25.0044,17.3103,25.0067,0.646289,1.58432,1,46.3783
166895,67858663,G,24.3982,-17.1654,7.48718,-15.6382,18.7272,-0.759808,2.73029,-1,G,111.915,86.1787,27.6821,65.8164,92.9628,0.674523,0.310951,-1,100.318
166895,70928865,G,57.2781,40.7411,21.435,34.0804,46.0358,0.68537,0.48433,1,G,15.8178,-14.6299,5.13184,-3.13369,15.5039,-0.200771,2.80423,1,54.7514
166895,71428098,G,28.7709,-3.63506,14.675,-24.4783,15.1185,-1.25906,1.81361,1,G,25.0674,-2.83814,16.2155,-18.904,16.462,-0.982479,1.74407,1,4.51756
166895,73226616,G,34.2919,14.4594,5.98658,-30.5125,15.0283,-1.42096,0.392803,1,G,24.7921,1.95034,19.0421,15.7554,19.1417,0.750599,1.46873,1,48.759
166895,74417715,G,64.7334,18.0412,-23.1708,-57.6891,16.1038,-1.42763,-0.90578,1,G,17.8075,-8.79931,13.0791,-8.28289,15.7636,-0.503855,2.16302,1,47.6806
166895,75438752,G,20.0018,4.87017,-15.1472,12.1204,15.7836,0.702503,-1.25981,-1,G,20.3964,0.319277,16.0824,-12.5402,16.0855,-0.716656,1.55095,-1,40.0504
166895,76480183,G,17.0109,-16.4064,-3.16006,-3.19425,17.1119,-0.190001,-2.95106,-1,G,39.8362,12.7644,-37.1475,6.63708,35.9856,0.168933,-1.24038,-1,39.7716
166895,77439807,G,32.8781,-15.964,-12.2867,25.9836,20.1448,1.07224,-2.48564,-1,T,29.984,-15.2232,-11.1759,23.2891,18.8851,1.03705,-2.50832,-1,0.843608
166895,77914084,G,21.2812,-13.5814,-14.6863,7.26187,20.0036,0.355493,-2.31713,-1,G,17.2967,11.6266,12.0963,4.20328,16.7779,0.247976,0.805195,-1,36.6917
166895,79900408,G,21.2392,11.0914,-18.0042,1.9797,21.1464,0.0934825,-1.01866,1,G,15.9454,0.974173,15.185,-4.76538,15.2163,-0.308271,1.50673,1,34.9486
166895,80058403,G,21.4766,13.388,-9.65748,13.7378,16.3254,0.757534,-0.624783,1,G,23.4255,20.6459,-11.0615,0.365403,23.4289,0.0156057,-0.491864,1,15.1563
166895,80788940,G,32.2218,29.4698,-6.35398,-11.3749,29.8504,-0.368787,-0.212425,-1,G,22.3274,-17.9499,8.20567,-10.4389,19.7365,-0.506923,2.71281,-1,48.6172
166895,81693891,G,26.4229,17.8271,14.8009,12.6997,23.1705,0.523811,0.692914,-1,G,27.4657,0.760204,27.2016,-3.72092,27.2122,-0.136314,1.54286,-1,26.7142
166895,84878110,G,52.8738,-28.803,-10.3334,-43.1189,30.6005,-1.14326,-2.79713,1,G,58.1825,32.4345,9.53016,47.3537,33.8056,1.13843,0.285785,1,110.913
166895,87921553,G,51.955,-12.737,-8.90415,-49.5762,15.5407,-1.8769,-2.53148,1,G,39.8237,24.9398,16.6639,26.1961,29.9946,0.788935,0.589039,1,87.5647
166895,91189837,G,20.3044,7.42732,-14.4152,-12.2186,16.2161,-0.695933,-1.09503,1,G,16.3342,-5.27262,14.4783,5.41971,15.4085,0.344859,1.92004,1,35.9376
166895,92960280,G,22.313,6.12385,14.1866,16.0965,15.4519,0.910566,1.16329,-1,T,21.4612,6.30091,13.967,15.0263,15.3225,0.867638,1.14701,-1,0.737469
166895,94996418,G,51.853,17.5233,5.29229,-48.5145,18.305,-1.70166,0.293304,-1,G,19.8369,-15.8142,-1.21169,-11.9136,15.8606,-0.694066,-3.06512,-1,38.3187
166895,94573564,G,18.4724,-5.91275,-16.9281,4.43835,17.931,0.245064,-1.90684,-1,G,38.602,2.92753,32.0147,-21.368,32.1483,-0.623482,1.47961,-1,52.2911
166895,95417590,G,28.9069,-6.9338,26.8084,-8.29645,27.6906,-0.295302,1.82389,-1,G,45.3936,-32.8996,10.9376,29.301,34.6701,0.767528,2.82063,-1,45.4743
166895,97899339,G,27.4749,-11.2603,-12.0497,21.9743,16.4921,1.09806,-2.32234,1,G,18.951,15.9111,9.25105,-4.51514,18.519,-0.242925,0.526574,1,42.6741
166895,97201988,G,23.0602,8.91226,-18.785,-9.97275,20.792,-0.462932,-1.12781,-1,G,24.3568,-7.98984,22.8972,2.26338,24.2512,0.0931958,1.90653,-1,46.5959
166895,98433278,G,46.2485,10.1389,-21.2283,-39.8181,23.5253,-1.29705,-1.12522,-1,G,18.7491,-8.43631,15.579,6.13528,17.7166,0.339729,2.0671,-1,55.2752
166895,102360869,G,21.859,9.92939,-17.6877,8.14612,20.2841,0.391521,-1.05926,1,G,26.3324,-6.80349,20.3186,15.3052,21.4274,0.664327,1.8939,1,41.9017
166895,102762141,G,18.1539,6.70794,-13.3749,10.2796,15.155,0.642057,-1.10608,1,G,57.0733,-14.8778,39.761,-38.1453,29.3403,-0.807459,1.93062,1,64.1846
166895,103122629,G,16.9849,-8.5127,-14.5313,-2.20234,16.7687,-0.130423,-2.10069,1,G,30.4969,12.6022,16.4626,-22.3656,20.7324,-0.935996,0.917446,1,40.3793
166895,103992722,G,58.2715,23.342,11.5064,52.1374,26.024,1.44517,0.457989,1,G,36.1716,14.0839,8.11971,32.3123,16.3734,1.43858,0.522977,1,1.3619
166895,104745087,G,34.1632,6.89968,-23.8334,-23.4835,24.812,-0.843003,-1.289,-1,G,29.8842,-2.58569,29.1477,6.06487,29.2621,0.205804,1.65927,-1,61.252
166895,106955640,G,18.6551,-9.50585,-12.1882,10.4445,15.4568,0.63266,-2.23317,1,G,16.259,-11.1654,11.7783,-0.974107,16.2295,-0.0599849,2.32949,1,26.4922
166895,107391632,G,36.9984,-12.3699,15.9906,30.9864,20.2167,1.21277,2.22921,-1,G,20.7582,18.9746,-5.34848,-6.50006,19.714,-0.324018,-0.274747,-1,50.7876
166895,107375260,G,47.713,-6.45411,-21.0907,-42.3089,22.0561,-1.40646,-1.86776,-1,G,36.2758,7.11408,20.6646,28.9532,21.8549,1.09348,1.23924,-1,82.9164
166895,109046427,G,16.8625,-13.4804,9.89923,2.14861,16.7247,0.128118,2.50819,1,G,17.0046,-11.4281,-11.2233,5.70806,16.243,0.349265,-2.36542,1,21.519
166895,110417171,G,57.0691,24.5846,-25.0202,45.0162,35.0772,1.06825,-0.794179,1,T,48.128,21.5003,-22.029,36.9967,30.7821,1.01718,-0.797542,1,1.69534
166895,110571642,G,20.7426,-15.1128,-0.717586,14.1892,15.1298,0.836723,-3.09415,-1,T,35.7735,17.8118,17.2401,-25.7925,24.7887,-0.909721,0.76909,-1,52.7177
166895,111540706,G,42.2783,-19.7102,12.7106,-35.1766,23.4532,-1.19469,2.56883,1,G,19.8854,13.1113,-9.20741,11.7786,16.0213,0.68125,-0.612234,1,57.1056
166895,113159701,G,27.6819,-17.6764,-3.44955,-21.0219,18.0099,-0.994834,-2.94887,1,G,36.534,32.5252,-16.1706,3.91789,36.3232,0.107654,-0.461383,1,56.7953
166895,335787841,G,55.2201,0.819379,-30.1929,-46.2274,30.204,-1.21157,-1.54366,-1,G,43.304,-1.24587,30.5815,30.634,29.7795,0.882046,1.61132,-1,97.2806
166895,336434855,G,51.2901,-3.7325,16.8377,-48.3035,17.2464,-1.75349,1.78894,-1,T,49.2184,-3.24038,15.5913,-46.571,15.9245,-1.79429,1.77571,-1,0.741639
166895,337620161,G,32.2339,-0.33873,-29.5659,12.8358,29.5678,0.421519,-1.58225,1,G,29.6733,2.32227,29.5728,0.742986,29.6638,0.0250443,1.49243,1,60.367
166895,339767523,G,43.4096,-0.633704,-15.414,40.5758,15.427,1.69452,-1.61189,1,G,24.3445,-1.30599,15.1579,19.0046,15.2141,1.04706,1.65674,1,32.2021
166895,115023308,G,17.7774,16.5087,6.19612,-2.25751,17.6332,-0.127679,0.359055,1,T,21.8683,20.2842,7.31886,-3.63253,21.5642,-0.167665,0.346277,1,0.845734
166895,114748777,G,140.581,-37.6597,-8.54481,135.173,33.752,1.96594,-2.91922,-1,G,28.6013,-22.7726,15.6488,7.38573,27.631,0.264213,2.53953,-1,67.8022
166895,115217625,G,48.8836,-7.33856,-14.5928,-46.0738,15.8046,-1.76044,-2.03644,1,G,16.7412,6.1097,15.4323,2.18465,16.5977,0.131247,1.19383,1,48.7662
166895,463823546,G,28.4606,14.1664,-24.6546,-1.20748,28.4348,-0.042452,-1.04927,-1,G,31.5315,7.25663,28.78,10.6431,29.6807,0.351316,1.3238,-1,55.0823
166895,463940055,G,29.7973,-14.2696,14.4574,21.7998,20.3135,0.932178,2.34965,-1,G,39.6189,20.3258,-17.6228,29.0851,26.9017,0.937616,-0.714288,-1,46.7187
166895,467095783,G,17.3567,-12.8646,-11.3565,2.6029,17.1655,0.150963,-2.41841,1,T,67.0714,-50.8506,-42.4354,10.5839,66.231,0.15913,-2.44616,1,1.00916
166895,120680269,G,15.4039,-9.45263,-12.1581,-0.314911,15.4003,-0.0204469,-2.23165,1,G,28.7762,7.02275,27.8538,1.70504,28.7255,0.0593215,1.32381,1,41.2031
166895,126299855,G,25.781,-13.127,22.1808,0.58747,25.7721,0.0227923,2.10517,-1,T,48.3827,-24.2863,41.8066,1.80573,48.3489,0.0373393,2.09707,-1,0.628425
166895,128154433,G,27.7193,5.3349,-14.5223,-22.9998,15.4712,-1.18732,-1.21874,1,G,23.6082,-3.24063,20.6563,-10.9614,20.909,-0.502788,1.72641,1,37.9361
166895,130288209,G,48.3908,45.0514,-15.8066,7.88589,47.7438,0.164429,-0.337438,1,G,29.0817,-25.2762,5.02933,-13.4742,25.6929,-0.501541,2.94524,1,73.9159
166895,130450751,G,33.9707,-12.8059,23.5308,20.8881,26.7897,0.716742,2.06919,-1,T,28.5044,-10.3332,20.6237,16.7446,23.0675,0.67375,2.03527,-1,1.3778
166895,130470044,G,29.9958,8.80146,15.4072,24.1845,17.744,1.11627,1.05178,1,G,78.3146,-11.7547,-77.2297,5.52845,78.1192,0.0707105,-1.72184,1,83.7708
166895,130610827,G,23.4228,17.6291,6.97886,13.7523,18.9602,0.673288,0.376941,1,G,24.6137,-12.3143,-12.266,17.4278,17.3809,0.883281,-2.35816,1,35.7646
166895,139296750,G,49.0899,25.3433,6.86213,-41.4782,26.2559,-1.23821,0.264427,-1,G,25.4756,-22.4345,9.94175,6.8445,24.3828,0.275412,2.72442,-1,63.7941
166895,139529966,G,55.6595,13.6163,12.6049,-52.4756,18.555,-1.76264,0.746848,1,G,18.8974,-13.1325,-11.5231,7.20122,17.4712,0.401317,-2.42138,1,59.2247
166895,140333697,G,48.6616,39.8291,-19.0038,-20.5045,44.1306,-0.449357,-0.445187,1,G,29.2397,-26.7613,7.32534,9.22616,27.7458,0.326683,2.87441,1,75.0617
166895,141888566,G,32.2525,25.2124,2.36799,-19.9735,25.3233,-0.723852,0.0936471,1,G,51.978,-47.2041,-20.8968,6.06592,51.6227,0.117236,-2.72483,1,77.9385
166895,141791096,G,18.4387,15.8715,-8.52956,-3.91345,18.0183,-0.215521,-0.493128,-1,G,17.012,-12.0873,11.243,4.10998,16.4097,0.246472,2.3923,-1,35.143
166895,144657650,G,83.9276,37.1897,9.01645,-74.6958,38.2671,-1.42194,0.237855,-1,G,34.6892,-17.7978,-1.78241,29.7219,17.8868,1.28122,-3.04178,-1,107.791
166895,145243602,G,44.3833,25.6538,32.6727,15.6284,41.5406,0.367867,0.90516,-1,G,92.5204,-36.6156,-74.7429,40.408,83.2299,0.468204,-2.02632,-1,117.1
166895,149237960,G,19.1351,-16.4446,-9.39982,-2.71315,18.9415,-0.142753,-2.62231,-1,T,26.1127,-23.7386,-10.8408,-0.904091,26.0968,-0.0346368,-2.7132,-1,3.14806
166895,150826536,G,108.892,39.7996,13.9586,100.393,42.1764,1.60183,0.337318,1,G,15.6592,-12.9813,-8.69799,-1.01502,15.6259,-0.0649119,-2.55126,1,69.9306
166895,158400085,G,31.3333,-2.31954,-19.0172,-24.7937,19.1581,-1.07489,-1.69217,-1,G,29.3293,4.90464,19.1779,-21.6414,19.7951,-0.94581,1.32042,-1,38.949
166895,158070209,G,19.8741,-0.338419,19.8707,0.11186,19.8735,0.00562856,1.58783,1,T,28.0953,0.392662,28.0894,0.408858,28.0922,0.0145536,1.55682,1,0.791968
165548,574325333,G,33.3621,-8.91284,13.0962,-29.361,15.8413,-1.3761,2.16836,-1,G,51.898,10.8117,-20.6482,46.3697,23.3075,1.43892,-1.08844,-1,83.1826
165548,576152648,G,34.3473,-21.3831,-22.0593,15.3584,30.7221,0.481134,-2.34063,-1,G,27.4612,-6.3546,-20.1808,17.506,21.1577,0.753925,-1.87585,-1,13.661
165548,577371880,G,26.7089,21.3521,16.0079,1.08943,26.6864,0.0408121,0.643317,1,T,20.2694,16.3118,11.9597,1.31427,20.2264,0.064932,0.632659,1,0.648742
165548,579431937,G,33.5401,14.9382,3.07009,29.8723,15.2504,1.42505,0.202697,1,T,61.2189,26.9206,3.92087,54.8421,27.2047,1.45073,0.144628,1,1.31183
165548,579474891,G,16.8279,-10.8626,-10.4683,7.45559,15.0858,0.476029,-2.37468,1,T,20.3767,-12.9014,-12.2847,9.89122,17.8146,0.530058,-2.38068,1,0.916205
165548,585546337,G,38.4999,1.422,15.7559,35.0993,15.82,1.53736,1.48079,-1,T,52.7103,1.70317,21.6594,48.0243,21.7262,1.53397,1.49232,-1,0.308951
165548,587188483,G,17.8391,-4.42063,17.2327,-1.30973,17.7907,-0.0735528,1.82191,-1,G,21.4252,1.50536,-15.2534,14.9698,15.3275,0.864774,-1.47242,-1,36.6425
165548,591645529,G,44.2948,-11.4357,11.4861,41.2227,16.2082,1.6632,2.35399,-1,G,18.0219,16.3718,0.670301,7.50294,16.5026,0.443286,0.0410678,-1,36.5656
165548,594166257,G,33.1603,30.3199,2.20376,-13.2455,29.2355,-0.422779,0.0723941,-1,T,18.3249,16.5678,1.33973,-7.71375,16.6219,-0.448848,0.0806876,-1,0.648233
165548,600853486,G,21.2372,9.80713,14.4879,-12.0386,17.3149,-0.642771,0.975643,-1,T,28.3874,13.3209,19.9625,-15.162,23.9989,-0.595884,0.982356,-1,0.996108
165548,604135270,G,18.69,-14.8555,5.50901,-9.91309,15.8441,-0.590707,2.78647,1,G,18.2095,-14.4488,6.03116,-9.29683,15.6609,-0.563445,2.74616,1,0.794723
165548,604951108,G,51.7666,7.36278,19.0212,-47.5789,20.3965,-1.58324,1.20148,1,T,53.3802,8.02366,19.5659,-49.0126,21.1472,-1.57731,1.18163,1,0.479313
